#	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10	Xc2.lambda11	Xc2.lambda12	Xc2.lambda13	Xc2.lambda14	Xc2.lambda15	Xc2.lambda16	Xc2.lambda17	Xc2.lambda18	Xc2.lambda19	Xc2.lambda20	Xc2.lambda21	Xc2.lambda22	Xc2.lambda23	Xc2.lambda24	Xc2.lambda25	Xc2.lambda26	Xc2.lambda27	Xc2.lambda28	Xc2.lambda29	Xc2.lambda30
Q9SSM7	2.3246467061705856	3.357823020024179	3.0995289415607807	2.582940784633984	0.5165881569267968	0.5165881569267968	3.357823020024179	2.0663526277071873	1.8080585492437888	3.874411176950976	3.6161170984875777	3.0995289415607807	0.5165881569267968	2.0663526277071873	2.582940784633984	6.1990578831215615	5.165881569267968	0.2582940784633984	1.291470392316992	5.682469726194765	0.02346190237766866	0.023889590183770414	0.02279841300694439	0.02504847611761281	0.02514581397415363	0.025034697736685818	0.023782088764474553	0.025764632550687065	0.024926412824440084	0.025391965873145787	0.025178364956760565	0.021065405491670786	0.024299168017644455	0.025793863104739984	0.02466927005187641	0.026543192986237883	0.026391143807548062	0.022573837142934153	0.025237846356858686	0.02454019647435608	0.023297155832679658	0.02584130645549771	0.025390054351881967	0.02323069480101531	0.023527227999384292	0.026473642912977106	0.02628256903126	0.027063242150345945	0.024515818038241783	0.024547928163107652
O14757	4.939042900013699	6.173803625017124	5.679899335015754	7.408564350020549	2.4695214500068494	4.44513861001233	7.655516495021233	6.667707915018494	2.4695214500068494	6.667707915018494	12.100655105033564	10.125037945028083	2.7164735950075345	4.44513861001233	6.667707915018494	8.643325075023974	4.939042900013699	2.4695214500068494	3.4573300300095893	7.408564350020549	0.024310079498953703	0.02536899648448986	0.025015282817808602	0.02461648708195538	0.025268959321260404	0.02623538724660726	0.02498929504051384	0.026559465892301924	0.024754560223214754	0.023358390610525727	0.024308182342430925	0.024757315798854797	0.026326075148383324	0.025173025109548063	0.024982231732589354	0.02487668671725692	0.025584657923844505	0.02600286234510487	0.025170280278211676	0.025425236734561655	0.024249050234291893	0.02431832189101143	0.025965023951800854	0.02481482802377845	0.02412162383800139	0.025259215184989383	0.025175136070619192	0.02508213538207059	0.02628908483136624	0.02468997724296815
Q9UBC3	12.086311489313589	16.920836085039024	9.185596731878327	13.053216408458676	6.0431557446567945	6.284881974443066	13.29494263824495	16.679109855252754	3.384167217007805	6.284881974443066	15.953931165893938	12.811490178672404	4.10934590636662	7.976965582946969	11.119406570168502	18.129467233970384	10.394227880809687	3.625893446794077	6.284881974443066	12.569763948886132	0.025116148740423273	0.0255126473223806	0.024825080230959164	0.02593789249066026	0.02396335091070975	0.026163920899224733	0.02625970703635489	0.023980378611941723	0.024862267587502863	0.026055878098535247	0.026063647734220697	0.02510039159246185	0.025884400445738424	0.024843724773855175	0.025799674948652686	0.02614783769742607	0.025387330684044074	0.024761536663212416	0.024085789455058525	0.024488715551666415	0.024882359292458495	0.025199676968879495	0.025391634753192407	0.024948507695226146	0.025613277843655993	0.024689126107434952	0.025692251449740244	0.025182114061758847	0.025744540425544207	0.025689960140808533
P0A0C1	2.933915181901105	4.400872772851657	8.06826675022804	9.046238477528407	1.7114505227756445	1.9559434546007366	13.202618318554972	6.356816227452394	2.2004363864258285	12.713632454904788	9.2907314093535	9.779717273003683	2.444929318250921	5.134351568326934	2.6894222500760128	4.400872772851657	6.112323295627302	0.7334787954752763	10.024210204828774	3.911886909201473	0.02562285622456845	0.028149005380385988	0.02606977047282521	0.025168293897866723	0.02553423979548227	0.026660838806121388	0.02419325618933287	0.024026260305156855	0.02503633189074424	0.026198575715602378	0.02346950828315204	0.02274208835187471	0.026262220005076078	0.027046263025899697	0.02529543805335459	0.025141939260782738	0.02529033892611516	0.02415402552282703	0.02496027216550921	0.025084989937363085	0.02546575723513134	0.02386223371362283	0.025107560443740982	0.025446153297769655	0.024490185270286745	0.024661013617281943	0.025868994519057834	0.02409443478158025	0.024913388859419433	0.025490834226976126
O57385	1.5042377903847022	1.5042377903847022	1.7549440887821526	1.7549440887821526	3.509888177564305	1.0028251935898016	2.005650387179603	2.757769282371954	0.5014125967949008	1.0028251935898016	2.757769282371954	4.262007072756656	1.0028251935898016	1.0028251935898016	1.0028251935898016	1.5042377903847022	1.253531491987252	0.7521188951923511	1.7549440887821526	2.005650387179603	0.025036138161892093	0.0246874152368908	0.02526020533741465	0.023557455502129433	0.025279298067659474	0.025450904848696762	0.023004375072804218	0.022598214231884423	0.024729173354189962	0.028051368103646064	0.02540685013664904	0.027515386549807733	0.025785190115945385	0.024957542986039916	0.02295510349061349	0.026909083765048712	0.027048090519423425	0.023312499701405306	0.0234500903371346	0.024288554315339	0.02250784318217474	0.025930015881138524	0.02625491745252493	0.02901359914382431	0.027204630542149427	0.023596014967562185	0.023790432460918973	0.022717699188338034	0.02388779798443187	0.025107810964872163
P11838	11.478364485384837	0.9306782015176895	3.722712806070758	6.82497347779639	0.6204521343451264	3.722712806070758	2.4818085373805054	14.270399089937905	0.6204521343451264	6.204521343451264	8.376103813659206	5.8942952762787	0.6204521343451264	6.82497347779639	6.82497347779639	17.993111896008664	15.821529425800723	1.861356403035379	5.273843141933574	9.617008082349459	0.02394438815773956	0.022608355771446407	0.023791044608834324	0.02331010434623067	0.02228040512277772	0.023953567301893054	0.022035822185615114	0.023973558689517286	0.023055415606832337	0.023178339934574983	0.022208666080427257	0.021781998784138137	0.023859031466030325	0.022953109207794142	0.023212895982552814	0.02211174764535287	0.02286444387236626	0.02435666248662111	0.022626519950287922	0.024062284197932736	0.023133218372337234	0.023482697230904803	0.02191240126844806	0.02349170895593964	0.023000896708543366	0.0223168433895882	0.021006904564382072	0.02191130623643654	0.022911226899615268	0.02443836780227661
P00183	7.882800363484535	6.611380950019288	3.305690475009644	5.594245419247089	2.034271061544396	5.848529301940139	8.391368128870635	6.357097067326238	3.305690475009644	6.611380950019288	10.67992307310808	3.051406592316594	2.7971227096235447	4.577109888474891	7.628516480791486	6.102813184633188	5.085677653860991	1.2714194134652477	2.2885549442374455	6.102813184633188	0.023782652148788778	0.025036768142404933	0.02458384449633632	0.025136586824915094	0.024544827049504645	0.026625116252935687	0.024152234583764025	0.025591195133190643	0.026088572739547032	0.02468373969250151	0.0246775164675058	0.024446276962142747	0.0243446985365982	0.025264150754501852	0.023874447162503105	0.02517678273289	0.024154592916712014	0.024183899376859115	0.02580545429558047	0.024297069912492985	0.02571366163010699	0.025252976437694138	0.026271767891954786	0.024825697921625697	0.024144508039354733	0.02417237053390549	0.024271768613186927	0.024072294333869586	0.02535444280053946	0.02518620292303774
P0A6C8	8.212036197979035	2.4636108593937105	3.0110799392589795	4.106018098989518	0.2737345399326345	3.0110799392589795	3.5585490191242486	7.390832578181132	1.3686726996631726	4.927221718787421	10.128177977507477	3.5585490191242486	2.189876319461076	0.8212036197979036	2.7373453993263452	3.0110799392589795	3.2848144791916143	0.547469079865269	0.547469079865269	5.4746907986526905	0.023772782915569144	0.026362283430391584	0.023346081990413544	0.02448930722937286	0.023699373347868206	0.02507406441296711	0.02472249166157009	0.024021225678878638	0.025215076046345174	0.024303533394629623	0.02314375282791865	0.024607362408646742	0.024138956005668816	0.02348219794663652	0.0239656263034386	0.02680740457589417	0.024283501828772227	0.024831793378008803	0.02496255748619385	0.02413335272546424	0.023773783654357946	0.023396457536250453	0.024212145300343105	0.022399737683704898	0.022342003700780134	0.025852797112094227	0.023972135862658648	0.0230162581773655	0.02384776138021732	0.024089654064944812
Q8MRC9	10.472000413429656	10.234000404033527	5.9500002349032135	11.186000441618042	3.570000140941928	4.522000178526442	9.282000366449013	14.51800057316384	4.998000197318699	7.616000300676113	12.376000488598685	10.948000432221912	2.3800000939612853	4.998000197318699	7.378000291279984	9.282000366449013	6.664000263091599	4.046000159734185	5.712000225507085	8.568000338260628	0.023129807381758242	0.025831947085396986	0.025378202298137538	0.02414271938673584	0.025446540716558504	0.026423854585525167	0.0246837047157216	0.0240910832802848	0.02489287931296929	0.026215431760931038	0.025122729398055117	0.02688950125098102	0.026202335321114982	0.026038715464838266	0.025547763340774014	0.026470163703875813	0.02703586403685644	0.02548603023778578	0.024658250525246533	0.02578302851953534	0.026428855464920215	0.02684361423588424	0.024824846721751188	0.025252173654951065	0.026313479276460765	0.02435407292003451	0.023541049230738034	0.024246111714848053	0.026309129848382535	0.02441610521281862
P03300	43.08874925032532	25.692670360442428	31.312942001789207	31.312942001789207	11.240543282693562	21.678190616623297	29.707150104261554	38.00374157482109	13.649231128985038	35.595053728529614	47.90612494290827	33.186365882238135	17.931342855725443	22.481086565387123	31.848205967631756	40.41242942111256	45.49743709661679	7.493695521795708	26.227934326284977	36.933213643135986	0.02443669166829504	0.02478648762281196	0.024118050503543473	0.02465016829019853	0.024910415523736636	0.024552985320859196	0.024848612789908915	0.024117077264824743	0.0245881408226827	0.024347564448825125	0.024146702391808234	0.025006073173000697	0.024283591817492674	0.02443420199748026	0.02510671471209194	0.024301459588208466	0.024435530166553872	0.024515939048666287	0.02381282490690237	0.02370850468417975	0.024157491457386406	0.02523629907348852	0.024325851680276456	0.024389393936374053	0.024482005618848317	0.024088991797824914	0.02409725167464836	0.02420525954078074	0.024190184089608706	0.024087551467417527
